region,subregion,industry,segment,sales,quantity,discount,city
AMER,LATAM,Manufacturing,Enterprise,166.45,5,0.0,Córdoba
AMER,NAMER,Manufacturing,SMB,2.88,1,0.0,Los Angeles
APJ,ANZ,Energy,Strategic,45.248,2,0.2,Melbourne
EMEA,EU-WEST,Consumer Products,SMB,59.904,2,0.2,Paris
EMEA,EU-WEST,Consumer Products,SMB,23.696,2,0.2,Paris
EMEA,EU-WEST,Consumer Products,SMB,7.968,2,0.2,Paris
EMEA,EU-WEST,Consumer Products,SMB,18.2,7,0.2,Paris
EMEA,EU-WEST,Consumer Products,SMB,27.552,3,0.2,Paris
EMEA,EU-WEST,Consumer Products,SMB,844.116,6,0.3,Paris
EMEA,EU-WEST,Consumer Products,SMB,76.752,3,0.2,Paris
EMEA,EU-WEST,Healthcare,SMB,3.0,1,0.2,Berlin
EMEA,EU-WEST,Finance,SMB,7.506,9,0.7,Dresden
EMEA,EU-WEST,Finance,SMB,16.56,2,0.2,Dresden
AMER,NAMER,Retail,Strategic,79.92,4,0.0,Toronto
AMER,NAMER,Retail,Strategic,69.98,2,0.0,Toronto
APJ,JAPN,Energy,Strategic,11.06,10,0.8,Saitama
APJ,JAPN,Energy,Strategic,623.4648,7,0.32,Saitama
APJ,JAPN,Energy,Strategic,772.68,5,0.2,Saitama
AMER,LATAM,Retail,SMB,283.14,4,0.1,São Paulo
AMER,LATAM,Retail,SMB,635.96,4,0.0,São Paulo
AMER,LATAM,Retail,SMB,118.99,1,0.0,São Paulo
AMER,LATAM,Retail,SMB,272.94,3,0.0,São Paulo
EMEA,EU-WEST,Retail,SMB,15.008,2,0.2,Paris
EMEA,MEA,Consumer Products,SMB,33.088,4,0.2,Izmir
EMEA,MEA,Consumer Products,SMB,80.98,1,0.0,Izmir
EMEA,MEA,Consumer Products,SMB,82.8,12,0.0,Izmir
EMEA,MEA,Consumer Products,SMB,21.36,2,0.0,Izmir
EMEA,MEA,Consumer Products,SMB,62.048,2,0.2,Izmir
EMEA,UKIR,Consumer Products,SMB,29.61,9,0.0,Cardiff
EMEA,NOR,Manufacturing,SMB,863.928,9,0.2,Stockholm
EMEA,EU-WEST,Retail,Strategic,241.92,4,0.4,Paris
EMEA,EU-WEST,Retail,Strategic,163.88,4,0.5,Paris
EMEA,EU-WEST,Retail,Strategic,3.486,2,0.7,Paris
EMEA,EU-WEST,Retail,Strategic,10.584,7,0.2,Paris
APJ,IND,Retail,SMB,440.91,9,0.0,Hyderabad
EMEA,EU-WEST,Healthcare,SMB,5.715,5,0.7,Nice
AMER,LATAM,Healthcare,SMB,51.968,2,0.2,Santiago
AMER,LATAM,Healthcare,SMB,71.976,3,0.2,Santiago
AMER,LATAM,Healthcare,SMB,242.352,3,0.2,Santiago
AMER,LATAM,Healthcare,SMB,221.92,5,0.2,Santiago
AMER,LATAM,Healthcare,SMB,8.448,2,0.2,Santiago
AMER,LATAM,Healthcare,SMB,29.52,4,0.0,São Paulo
AMER,LATAM,Healthcare,SMB,302.94,3,0.0,São Paulo
AMER,LATAM,Healthcare,SMB,142.36,2,0.0,São Paulo
AMER,LATAM,Healthcare,SMB,546.66,9,0.0,São Paulo
AMER,LATAM,Healthcare,SMB,212.13,3,0.0,São Paulo
APJ,JAPN,Tech,Enterprise,5.248,2,0.2,Chiba
APJ,JAPN,Tech,Enterprise,74.416,2,0.2,Chiba
APJ,JAPN,Tech,Enterprise,6.848,2,0.2,Chiba
APJ,JAPN,Tech,Enterprise,7.996,1,0.6,Chiba
APJ,JAPN,Consumer Products,Strategic,8.712,2,0.8,Tokyo
EMEA,MEA,Manufacturing,SMB,65.17,7,0.0,Riyadh
EMEA,MEA,Manufacturing,SMB,14.62,2,0.0,Riyadh
EMEA,MEA,Manufacturing,SMB,173.24,4,0.0,Riyadh
AMER,NAMER,Energy,SMB,895.92,5,0.2,New York City
AMER,NAMER,Energy,SMB,130.71,3,0.0,New York City
AMER,NAMER,Energy,SMB,11.68,2,0.0,New York City
AMER,NAMER,Energy,SMB,62.31,3,0.0,New York City
EMEA,EU-WEST,Energy,SMB,0.852,1,0.7,Paris
APJ,JAPN,Retail,SMB,36.288,7,0.2,Kanagawa
APJ,JAPN,Retail,SMB,56.568,2,0.6,Kanagawa
EMEA,EU-WEST,Energy,SMB,344.704,2,0.2,Brussels
EMEA,EU-EAST,Healthcare,SMB,201.584,2,0.2,Moscow
AMER,NAMER,Misc,Enterprise,521.96,2,0.0,Toronto
APJ,APAC,Retail,SMB,8.22,3,0.0,Beijing
AMER,NAMER,Manufacturing,Strategic,45.36,7,0.0,Los Angeles
AMER,NAMER,Tech,Enterprise,947.17,7,0.0,New York City
AMER,NAMER,Tech,Enterprise,61.96,2,0.0,New York City
APJ,ANZ,Consumer Products,SMB,268.935,3,0.5,Melbourne
AMER,NAMER,Communications,Enterprise,7.58,1,0.0,Toronto
EMEA,NOR,Finance,SMB,14.73,3,0.0,Espoo
EMEA,EU-WEST,Finance,Enterprise,9.888,2,0.7,Cologne
EMEA,EU-WEST,Finance,Enterprise,671.544,3,0.2,Cologne
EMEA,UKIR,Manufacturing,Enterprise,1117.92,4,0.0,London
EMEA,UKIR,Manufacturing,Enterprise,275.952,3,0.2,London
AMER,NAMER,Finance,SMB,123.144,7,0.2,Los Angeles
APJ,JAPN,Communications,SMB,15.576,3,0.2,Aichi
AMER,NAMER,Communications,SMB,212.64,6,0.0,Seattle
AMER,NAMER,Communications,SMB,9.87,3,0.0,Seattle
AMER,NAMER,Communications,SMB,53.25,3,0.0,Seattle
AMER,NAMER,Communications,SMB,19.92,3,0.0,Seattle
EMEA,UKIR,Energy,Strategic,658.746,3,0.1,London
EMEA,EU-WEST,Retail,Enterprise,8.26,2,0.0,Copenhagen
EMEA,EU-WEST,Retail,Enterprise,29.84,2,0.0,Copenhagen
EMEA,EU-WEST,Retail,Enterprise,67.98,2,0.0,Copenhagen
AMER,NAMER,Tech,SMB,61.06,2,0.0,Jacksonville
AMER,NAMER,Tech,SMB,35.544,1,0.2,Jacksonville
AMER,NAMER,Finance,SMB,9.96,2,0.0,Toronto
AMER,NAMER,Finance,SMB,9.21,3,0.0,Toronto
AMER,NAMER,Finance,SMB,27.93,3,0.0,Toronto
EMEA,EU-WEST,Tech,SMB,7.9,2,0.0,Luxembourg
EMEA,EU-WEST,Tech,SMB,221.16,4,0.0,Luxembourg
EMEA,EU-WEST,Tech,SMB,127.96,2,0.0,Luxembourg
EMEA,EU-WEST,Tech,SMB,18.69,3,0.0,Luxembourg
AMER,NAMER,Finance,Strategic,25.35,3,0.0,Los Angeles
AMER,NAMER,Finance,Strategic,35.28,3,0.0,Los Angeles
AMER,NAMER,Finance,Strategic,33.4,5,0.0,Toronto
AMER,NAMER,Energy,Strategic,837.6,3,0.2,Montreal
EMEA,MEA,Consumer Products,SMB,40.68,3,0.2,Cape Town
EMEA,MEA,Retail,SMB,209.568,2,0.2,Cape Town
APJ,JAPN,Energy,SMB,22.368,4,0.2,Chiba
EMEA,EU-WEST,Tech,SMB,3.882,2,0.7,Dresden
EMEA,EU-WEST,Tech,SMB,115.296,3,0.2,Dresden
EMEA,EU-WEST,Consumer Products,SMB,1.908,2,0.7,Paris
APJ,ANZ,Tech,Enterprise,43.372,7,0.8,Melbourne
EMEA,UKIR,Transportation,SMB,783.96,4,0.0,London
EMEA,UKIR,Transportation,SMB,48.896,2,0.2,London
EMEA,UKIR,Transportation,SMB,7.856,2,0.2,London
AMER,LATAM,Transportation,SMB,5.904,2,0.2,Mexico City
AMER,LATAM,Transportation,SMB,13.712,2,0.2,Mexico City
AMER,NAMER,Consumer Products,SMB,182.94,3,0.0,Newark
AMER,NAMER,Retail,SMB,27.76,4,0.0,Los Angeles
EMEA,UKIR,Retail,Enterprise,25.99,1,0.0,London
APJ,JAPN,Energy,Strategic,113.52,5,0.2,Osaka
APJ,JAPN,Energy,Strategic,359.88,3,0.2,Osaka
EMEA,NOR,Finance,SMB,25.344,4,0.2,Stockholm
AMER,NAMER,Healthcare,Enterprise,11.952,3,0.2,Los Angeles
AMER,NAMER,Healthcare,Enterprise,6.24,3,0.0,Los Angeles
AMER,LATAM,Finance,SMB,742.336,8,0.2,Antofagasta
APJ,ANZ,Energy,SMB,6.464,1,0.6,Sydney
APJ,ANZ,Energy,SMB,11.52,5,0.2,Sydney
APJ,ANZ,Energy,SMB,222.384,2,0.2,Sydney
AMER,NAMER,Retail,Enterprise,23.36,4,0.0,Virginia Beach
EMEA,UKIR,Finance,Strategic,8.67,3,0.0,Newcastle
EMEA,UKIR,Finance,Strategic,25.71,3,0.0,Newcastle
APJ,APAC,Manufacturing,SMB,100.94,7,0.0,Manila
EMEA,UKIR,Finance,SMB,63.882,1,0.1,Manchester
APJ,JAPN,Healthcare,SMB,683.144,4,0.3,Tokyo
APJ,JAPN,Healthcare,SMB,1.476,3,0.8,Tokyo
APJ,JAPN,Healthcare,SMB,40.712,7,0.2,Tokyo
APJ,APAC,Consumer Products,SMB,279.9,5,0.0,Surabaya
EMEA,EU-EAST,Tech,SMB,13.12,5,0.2,St Petersburg
EMEA,EU-EAST,Tech,SMB,69.576,4,0.7,St Petersburg
EMEA,EU-EAST,Tech,SMB,4.224,3,0.2,St Petersburg
EMEA,EU-EAST,Tech,SMB,58.08,4,0.2,St Petersburg
EMEA,EU-EAST,Tech,SMB,52.416,9,0.2,St Petersburg
EMEA,EU-EAST,Tech,SMB,54.92,5,0.2,St Petersburg
EMEA,EU-EAST,Tech,SMB,364.95,5,0.5,St Petersburg
EMEA,EU-EAST,Tech,SMB,85.056,3,0.2,St Petersburg
EMEA,EU-EAST,Tech,SMB,27.696,3,0.2,St Petersburg
EMEA,UKIR,Finance,SMB,24.96,4,0.0,London
AMER,NAMER,Finance,Strategic,43.13,1,0.0,New York City
EMEA,NOR,Manufacturing,SMB,5.64,3,0.0,Espoo
EMEA,EU-WEST,Tech,Strategic,57.582,3,0.7,Berlin
EMEA,EU-WEST,Tech,Strategic,31.104,6,0.2,Berlin
EMEA,EU-WEST,Tech,Strategic,30.192,3,0.2,Berlin
EMEA,EU-WEST,Tech,Strategic,43.6,5,0.2,Berlin
EMEA,EU-WEST,Tech,Strategic,4.768,2,0.2,Berlin
EMEA,EU-WEST,Tech,Strategic,10.38,2,0.7,Berlin
EMEA,EU-WEST,Tech,Strategic,13.392,8,0.7,Berlin
EMEA,EU-WEST,Manufacturing,SMB,39.594,1,0.4,Paris
EMEA,EU-WEST,Manufacturing,SMB,91.008,9,0.2,Paris
AMER,NAMER,Manufacturing,SMB,37.94,2,0.0,New York City
AMER,NAMER,Manufacturing,SMB,42.8,10,0.0,New York City
AMER,NAMER,Manufacturing,SMB,33.63,3,0.0,New York City
EMEA,EU-WEST,Manufacturing,Strategic,62.808,3,0.2,Paris
EMEA,EU,Consumer Products,SMB,195.64,4,0.0,Florence
EMEA,EU,Consumer Products,SMB,239.9,2,0.0,Florence
EMEA,EU-WEST,Consumer Products,SMB,380.058,3,0.3,Paris
EMEA,EU-WEST,Consumer Products,SMB,1199.976,4,0.4,Paris
EMEA,EU-WEST,Consumer Products,SMB,48.576,3,0.2,Paris
AMER,NAMER,Tech,SMB,17.94,3,0.0,New York City
EMEA,EU-WEST,Communications,SMB,18.264,3,0.2,Paris
EMEA,EU-WEST,Communications,SMB,34.656,2,0.2,Paris
EMEA,EU-WEST,Communications,SMB,81.552,2,0.2,Paris
EMEA,EU-WEST,Communications,SMB,227.136,4,0.2,Paris
EMEA,MEA,Retail,SMB,10.36,2,0.0,Dhahran
APJ,JAPN,Healthcare,SMB,463.248,8,0.8,Osaka
APJ,JAPN,Healthcare,SMB,383.952,6,0.2,Osaka
AMER,LATAM,Manufacturing,Enterprise,44.856,6,0.7,Santiago
AMER,LATAM,Finance,SMB,30.345,7,0.7,Mexico City
AMER,LATAM,Finance,SMB,127.554,3,0.3,Mexico City
AMER,LATAM,Finance,SMB,77.952,3,0.2,Mexico City
AMER,NAMER,Finance,Strategic,14.016,4,0.2,New York City
EMEA,UKIR,Energy,Strategic,69.52,2,0.0,Cork
EMEA,UKIR,Energy,Strategic,5.64,3,0.0,Cork
EMEA,UKIR,Finance,SMB,13.776,3,0.2,London
EMEA,EU,Consumer Products,SMB,245.88,6,0.0,Catania
EMEA,EU,Consumer Products,SMB,36.63,3,0.0,Catania
EMEA,EU,Consumer Products,SMB,22.58,2,0.0,Catania
EMEA,EU,Consumer Products,SMB,12.39,3,0.0,Catania
AMER,NAMER,Manufacturing,Enterprise,39.92,5,0.2,Los Angeles
AMER,NAMER,Manufacturing,Enterprise,61.96,2,0.0,Los Angeles
AMER,NAMER,Manufacturing,Enterprise,19.936,4,0.2,Los Angeles
AMER,LATAM,Manufacturing,SMB,3.798,2,0.7,Tijuana
AMER,LATAM,Manufacturing,SMB,27.744,6,0.2,Guadalajara
AMER,LATAM,Manufacturing,SMB,158.376,4,0.4,Guadalajara
EMEA,UKIR,Energy,Enterprise,27.58,2,0.0,Dublin
AMER,LATAM,Finance,SMB,5.553,3,0.7,Guadalajara
EMEA,MEA,Energy,SMB,243.92,5,0.2,Cape Town
AMER,LATAM,Finance,SMB,14.96,4,0.0,Buenos Aires
AMER,NAMER,Finance,Strategic,7.184,2,0.2,New York City
EMEA,UKIR,Tech,SMB,10.512,3,0.2,Liverpool
EMEA,EU-WEST,Tech,Strategic,263.96,5,0.2,Antwerp
EMEA,EU-WEST,Tech,Strategic,71.632,11,0.2,Antwerp
EMEA,EU-WEST,Tech,Strategic,9.328,1,0.2,Antwerp
AMER,NAMER,Retail,SMB,5.88,2,0.0,Vancouver
AMER,NAMER,Retail,SMB,975.92,5,0.2,Vancouver
AMER,NAMER,Retail,SMB,303.84,8,0.0,Vancouver
AMER,NAMER,Retail,SMB,485.88,6,0.0,Vancouver
AMER,NAMER,Healthcare,SMB,12.54,3,0.0,San Diego
AMER,NAMER,Healthcare,SMB,8.94,3,0.0,San Diego
AMER,NAMER,Healthcare,SMB,9.24,3,0.0,San Diego
AMER,NAMER,Finance,SMB,70.008,3,0.2,New York City
AMER,NAMER,Finance,SMB,77.6,4,0.0,New York City
AMER,NAMER,Finance,SMB,464.85,9,0.0,New York City
APJ,ANZ,Finance,Strategic,10.192,7,0.2,Hobart
AMER,LATAM,Tech,Strategic,1793.98,2,0.0,Córdoba
APJ,JAPN,Finance,Enterprise,758.352,6,0.2,Chiba
EMEA,UKIR,Finance,Strategic,20.368,1,0.2,London
EMEA,UKIR,Finance,Strategic,49.848,3,0.2,London
EMEA,UKIR,Healthcare,SMB,239.97,3,0.0,London
AMER,NAMER,Finance,SMB,2404.704,6,0.2,Toronto
AMER,NAMER,Finance,SMB,563.024,11,0.2,Toronto
AMER,NAMER,Finance,SMB,344.91,3,0.0,Toronto
AMER,NAMER,Finance,SMB,8.64,3,0.0,Toronto
EMEA,EU-WEST,Manufacturing,Strategic,89.988,2,0.4,Nice
EMEA,EU-WEST,Manufacturing,Strategic,229.544,7,0.2,Nice
APJ,JAPN,Retail,SMB,1.824,2,0.2,Tokyo
APJ,JAPN,Retail,SMB,18.32,5,0.8,Tokyo
APJ,JAPN,Retail,SMB,48.816,3,0.2,Tokyo
APJ,JAPN,Retail,SMB,1.188,1,0.8,Tokyo
AMER,LATAM,Finance,Strategic,119.8,5,0.2,Mexico City
EMEA,NOR,Manufacturing,Enterprise,61.568,2,0.2,Uppsala
EMEA,NOR,Manufacturing,Enterprise,6.192,3,0.2,Uppsala
EMEA,EU-WEST,Manufacturing,SMB,2.214,3,0.7,Munich
EMEA,UKIR,Consumer Products,Strategic,5.32,2,0.0,Dublin
EMEA,UKIR,Consumer Products,Strategic,975.92,4,0.0,Dublin
EMEA,UKIR,Consumer Products,Strategic,2249.91,9,0.0,Dublin
EMEA,UKIR,Consumer Products,Strategic,59.92,4,0.0,Dublin
AMER,NAMER,Manufacturing,SMB,171.2,5,0.2,San Francisco
AMER,NAMER,Manufacturing,SMB,3.36,2,0.0,San Francisco
AMER,LATAM,Finance,Strategic,114.2,5,0.0,São Paulo
EMEA,NOR,Communications,Strategic,182.67,3,0.0,Espoo
EMEA,NOR,Communications,Strategic,101.7,6,0.0,Espoo
EMEA,NOR,Communications,Strategic,1126.02,3,0.0,Espoo
EMEA,NOR,Communications,Strategic,1263.3,6,0.0,Espoo
AMER,NAMER,Finance,Strategic,8.82,3,0.0,Toronto
AMER,NAMER,Finance,Strategic,37.94,2,0.0,Toronto
AMER,NAMER,Finance,Strategic,4.2,2,0.0,Toronto
AMER,NAMER,Finance,Strategic,227.28,2,0.0,Toronto
AMER,NAMER,Finance,Strategic,47.9,1,0.0,Toronto
AMER,NAMER,Finance,Strategic,61.96,2,0.0,Toronto
AMER,NAMER,Finance,Strategic,1117.92,4,0.0,Toronto
AMER,LATAM,Manufacturing,SMB,183.372,2,0.3,Cabo San Lucas
AMER,LATAM,Manufacturing,SMB,7.968,2,0.2,Cabo San Lucas
EMEA,EU-WEST,Retail,SMB,26.352,8,0.7,Antwerp
AMER,NAMER,Tech,Strategic,481.32,4,0.0,San Francisco
AMER,NAMER,Tech,Strategic,13.98,1,0.0,San Francisco
EMEA,UKIR,Tech,SMB,25.92,6,0.2,London
EMEA,UKIR,Tech,SMB,91.59,3,0.0,London
APJ,JAPN,Consumer Products,Strategic,674.058,3,0.3,Tokyo
EMEA,EU-EAST,Finance,Strategic,22.92,4,0.0,Athens
EMEA,EU-EAST,Finance,Strategic,269.9,5,0.0,Athens
AMER,LATAM,Energy,SMB,11.808,8,0.7,Guadalajara
AMER,LATAM,Energy,SMB,9.588,2,0.4,Guadalajara
EMEA,MEA,Finance,SMB,18.336,3,0.2,Cape Town
EMEA,MEA,Finance,SMB,36.288,7,0.2,Cape Town
EMEA,MEA,Finance,SMB,111.984,2,0.2,Cape Town
EMEA,MEA,Finance,SMB,5.97,5,0.7,Cape Town
EMEA,MEA,Finance,SMB,2.508,2,0.7,Cape Town
AMER,NAMER,Manufacturing,SMB,35.96,2,0.0,Toronto
AMER,NAMER,Manufacturing,SMB,14.952,3,0.2,Toronto
APJ,JAPN,Energy,SMB,67.144,7,0.2,Hyogo
APJ,JAPN,Energy,SMB,254.058,3,0.3,Hyogo
APJ,APAC,Finance,Strategic,173.94,3,0.0,Tianjin
APJ,APAC,Finance,Strategic,231.98,2,0.0,Tianjin
APJ,ANZ,Misc,SMB,2.296,2,0.8,Sydney
EMEA,EU-WEST,Communications,Enterprise,96.08,2,0.0,Lisboa
EMEA,EU-WEST,Communications,Enterprise,3.62,2,0.0,Lisboa
EMEA,EU-WEST,Communications,Enterprise,629.1,6,0.0,Lisboa
EMEA,EU-WEST,Communications,Enterprise,90.48,2,0.0,Lisboa
APJ,APAC,Retail,Strategic,14.88,2,0.0,Busan
APJ,ANZ,Manufacturing,SMB,91.275,1,0.5,Sydney
EMEA,MEA,Transportation,Enterprise,19.44,3,0.0,Jeddah
EMEA,MEA,Transportation,Enterprise,897.15,3,0.0,Jeddah
EMEA,UKIR,Energy,SMB,57.75,5,0.0,London
EMEA,UKIR,Energy,SMB,14.94,3,0.0,London
AMER,NAMER,Finance,Strategic,23.1,2,0.0,Toronto
EMEA,EU-EAST,Manufacturing,SMB,12.536,1,0.2,Moscow
EMEA,EU-EAST,Manufacturing,SMB,1.08,2,0.7,Moscow
EMEA,EU-EAST,Manufacturing,SMB,4.512,3,0.2,St Petersburg
EMEA,MEA,Communications,Strategic,16.776,3,0.2,Bursa
EMEA,EU-WEST,Tech,Enterprise,33.74,7,0.0,Porto
AMER,NAMER,Tech,SMB,1325.85,5,0.0,Los Angeles
AMER,NAMER,Tech,SMB,333.999,3,0.15,Los Angeles
AMER,NAMER,Tech,SMB,19.9,5,0.0,Los Angeles
APJ,APAC,Finance,SMB,1268.82,9,0.0,Manila
APJ,APAC,Finance,SMB,283.92,4,0.0,Manila
APJ,APAC,Finance,SMB,5.68,2,0.0,Manila
APJ,IND,Consumer Products,SMB,375.34,1,0.0,Mumbai
AMER,NAMER,Finance,SMB,96.08,2,0.0,Lakewood
AMER,NAMER,Finance,SMB,11.68,2,0.2,Lakewood
AMER,NAMER,Finance,SMB,4.36,2,0.0,Lakewood
AMER,NAMER,Retail,SMB,29.24,4,0.0,Toronto
AMER,NAMER,Healthcare,SMB,117.488,7,0.2,New York City
AMER,NAMER,Healthcare,SMB,18.84,3,0.0,New York City
EMEA,UKIR,Consumer Products,SMB,12.42,3,0.0,London
AMER,LATAM,Finance,SMB,12.96,2,0.0,São Paulo
AMER,NAMER,Finance,Strategic,69.48,1,0.0,Los Angeles
EMEA,UKIR,Manufacturing,Strategic,85.9,2,0.0,London
EMEA,EU-EAST,Finance,Strategic,18.06,7,0.0,Tel Aviv
EMEA,EU-EAST,Finance,Strategic,79.14,3,0.0,Tel Aviv
EMEA,EU-EAST,Finance,Strategic,37.4,2,0.0,Tel Aviv
APJ,JAPN,Retail,SMB,2.512,2,0.8,Kyoto
APJ,JAPN,Retail,SMB,18.864,9,0.2,Kyoto
AMER,NAMER,Manufacturing,Enterprise,61.192,1,0.2,New York City
AMER,NAMER,Manufacturing,Enterprise,67.84,1,0.0,New York City
AMER,NAMER,Finance,SMB,48.712,1,0.2,Toronto
AMER,NAMER,Finance,SMB,17.94,3,0.0,Toronto
AMER,NAMER,Finance,SMB,242.94,3,0.0,Toronto
EMEA,EU-WEST,Manufacturing,SMB,7.764,4,0.7,Stuttgart
EMEA,MEA,Tech,Strategic,467.04,4,0.2,Johannesburg
EMEA,NOR,Finance,Enterprise,128.85,3,0.0,Oslo
EMEA,NOR,Finance,Enterprise,8.4,2,0.0,Oslo
EMEA,NOR,Finance,Enterprise,199.98,2,0.0,Oslo
EMEA,NOR,Finance,Enterprise,110.98,1,0.0,Oslo
EMEA,EU-WEST,Healthcare,Strategic,207.984,2,0.2,Berlin
EMEA,EU-WEST,Healthcare,Strategic,36.112,2,0.2,Berlin
EMEA,EU-WEST,Healthcare,Strategic,35.568,2,0.2,Berlin
EMEA,EU-WEST,Healthcare,Strategic,88.768,2,0.2,Berlin
AMER,NAMER,Retail,Enterprise,12.9,2,0.0,Richmond
EMEA,EU-WEST,Retail,Strategic,717.12,9,0.2,Berlin
EMEA,UKIR,Manufacturing,SMB,21.36,5,0.2,London
EMEA,UKIR,Manufacturing,SMB,6.688,2,0.2,London
EMEA,UKIR,Manufacturing,SMB,773.94,6,0.0,London
APJ,ANZ,Energy,Strategic,20.568,3,0.2,Sydney
APJ,ANZ,Energy,Strategic,4.356,2,0.8,Sydney
APJ,ANZ,Energy,Strategic,19.04,4,0.2,Sydney
AMER,NAMER,Retail,Strategic,5.22,2,0.0,Henderson
AMER,NAMER,Tech,SMB,84.84,3,0.0,Seattle
EMEA,MEA,Finance,Strategic,7.24,5,0.2,Johannesburg
EMEA,UKIR,Retail,SMB,14.4,5,0.0,London
EMEA,EU-EAST,Finance,Enterprise,15.552,3,0.2,St Petersburg
EMEA,EU-EAST,Finance,Enterprise,1325.76,6,0.2,St Petersburg
EMEA,EU-EAST,Finance,Enterprise,3.108,2,0.7,St Petersburg
AMER,NAMER,Energy,Enterprise,6.672,3,0.2,Los Angeles
AMER,NAMER,Energy,Enterprise,689.408,4,0.2,Los Angeles
APJ,ANZ,Manufacturing,Strategic,1889.99,5,0.8,Sydney
EMEA,MEA,Finance,Strategic,55.936,8,0.2,Cape Town
EMEA,MEA,Finance,Strategic,18.432,8,0.2,Cape Town
EMEA,MEA,Finance,Strategic,20.32,5,0.2,Cape Town
EMEA,UKIR,Finance,Enterprise,52.064,4,0.2,London
EMEA,NOR,Communications,Strategic,48.784,1,0.2,Stockholm
EMEA,NOR,Communications,Strategic,13.092,4,0.7,Stockholm
AMER,NAMER,Energy,Enterprise,109.592,1,0.2,New York City
AMER,NAMER,Energy,Enterprise,56.7,5,0.0,New York City
AMER,NAMER,Manufacturing,Enterprise,79.99,1,0.0,New York City
EMEA,EU-WEST,Consumer Products,Enterprise,69.5,5,0.0,Granada
EMEA,EU-WEST,Consumer Products,Enterprise,191.6,4,0.0,Granada
AMER,NAMER,Finance,SMB,10.56,2,0.0,New York City
EMEA,EU-EAST,Consumer Products,SMB,47.79,3,0.0,Kyiv
APJ,IND,Finance,Strategic,714.3,5,0.0,Hyderabad
EMEA,UKIR,Energy,Enterprise,2321.9,2,0.0,London
EMEA,UKIR,Energy,Enterprise,17.94,3,0.0,London
EMEA,EU-WEST,Tech,Strategic,9.522,1,0.7,Paris
EMEA,EU-WEST,Tech,Strategic,791.964,6,0.4,Paris
EMEA,EU-WEST,Tech,Strategic,4.923,3,0.7,Paris
AMER,LATAM,Energy,Strategic,209.979,7,0.7,Santiago
AMER,LATAM,Manufacturing,Enterprise,33.93,3,0.7,Tijuana
AMER,LATAM,Manufacturing,Enterprise,222.32,7,0.2,Tijuana
AMER,LATAM,Manufacturing,Enterprise,210.564,6,0.4,Tijuana
AMER,LATAM,Healthcare,SMB,35.168,7,0.2,Cancun
AMER,LATAM,Healthcare,SMB,1502.376,4,0.4,Cancun
AMER,NAMER,Energy,SMB,10.11,3,0.0,New York City
AMER,NAMER,Energy,SMB,772.47,3,0.0,New York City
AMER,NAMER,Energy,SMB,20.46,2,0.0,New York City
EMEA,UKIR,Finance,Strategic,347.58,3,0.0,London
AMER,NAMER,Consumer Products,SMB,72.64,2,0.0,Seattle
AMER,NAMER,Consumer Products,SMB,772.47,3,0.0,Seattle
AMER,NAMER,Consumer Products,SMB,39.92,4,0.0,Seattle
APJ,APAC,Transportation,SMB,33.48,2,0.0,Singapore
APJ,APAC,Transportation,SMB,461.97,3,0.0,Singapore
APJ,APAC,Transportation,SMB,137.62,2,0.0,Singapore
APJ,APAC,Transportation,SMB,302.67,3,0.0,Singapore
APJ,ANZ,Tech,SMB,239.976,3,0.2,Sydney
AMER,NAMER,Energy,SMB,8.34,3,0.0,Los Angeles
AMER,NAMER,Energy,SMB,8.57,1,0.0,Los Angeles
AMER,NAMER,Energy,SMB,119.616,8,0.2,Los Angeles
AMER,LATAM,Finance,Strategic,212.94,3,0.0,Buenos Aires
AMER,LATAM,Finance,Strategic,26.49,1,0.0,Buenos Aires
EMEA,EU,Energy,Enterprise,687.4,5,0.0,Milan
AMER,NAMER,Energy,Strategic,653.55,3,0.0,Toronto
AMER,NAMER,Energy,Strategic,33.9,2,0.0,Toronto
APJ,ANZ,Energy,SMB,239.96,5,0.2,Wollongong
APJ,APAC,Energy,Strategic,199.836,4,0.3,Manila
APJ,APAC,Energy,Strategic,716.0,2,0.0,Manila
APJ,APAC,Energy,Strategic,221.06,7,0.0,Manila
AMER,NAMER,Transportation,SMB,67.71,3,0.0,New York City
AMER,NAMER,Transportation,SMB,129.92,4,0.0,New York City
AMER,NAMER,Transportation,SMB,467.46,9,0.0,New York City
AMER,NAMER,Transportation,SMB,61.4,5,0.0,New York City
AMER,NAMER,Transportation,SMB,720.76,4,0.0,New York City
AMER,NAMER,Transportation,SMB,5.184,3,0.2,New York City
AMER,NAMER,Transportation,SMB,14.7,5,0.0,New York City
APJ,ANZ,Healthcare,SMB,8.134,7,0.8,Sydney
APJ,ANZ,Healthcare,SMB,79.984,2,0.2,Sydney
AMER,NAMER,Manufacturing,Enterprise,18.54,2,0.0,Vancouver
EMEA,EU-WEST,Finance,Strategic,24.4,2,0.2,Paris
EMEA,NOR,Manufacturing,SMB,195.64,4,0.0,Helsinki
APJ,JAPN,Transportation,SMB,398.4,5,0.2,Aichi
APJ,JAPN,Transportation,SMB,7.056,3,0.2,Aichi
APJ,JAPN,Transportation,SMB,1352.3976,9,0.32,Aichi
AMER,NAMER,Finance,SMB,26.4,5,0.0,Buffalo
AMER,NAMER,Finance,SMB,41.88,6,0.0,Buffalo
EMEA,EU-WEST,Manufacturing,SMB,99.846,9,0.7,Paris
